source_name,source_url,season,sport,gender,matchup,team1,team2,date,time_text,time_slot,network,viewers,viewer_method,panel_viewers,big_data_viewers,stage,week,tournament,round,rating,ocr_window,ocr_network,ocr_rating,ocr_viewers,ocr_full_text,day_of_week,month,month_name,is_weekend,is_tournament,team1_rank,team1_top_10,team1_rank_11_25,team2_rank,team2_top_10,team2_rank_11_25,top_10_teams,rank_11_25_teams,team1_seed,team1_seeded,team2_seed,team2_seeded,seeded_teams,best_seed,seed_score,seed_diff,ln_viewers
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Iowa/Iowa State,Iowa,Iowa State,2025-12-11,8PM,Prime,FS1,695000,big_data,589000.0,695000.0,Regular Season,Week 6,,,,,,,,,Thursday,12,December,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,13.45166712454693
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Wisconsin/Nebraska,Wisconsin,Nebraska,2025-12-10,9PM,Prime,BTN,453000,big_data,421000.0,453000.0,Regular Season,Week 6,,,,,,,,,Wednesday,12,December,0,0,23,0,1,23,0,1,0,2,0,0,0,0,0,0,0,0,13.023647404465171
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Villanova/Michigan,Villanova,Michigan,2025-12-09,6:30PM,Mid,FS1,439000,big_data,402000.0,439000.0,Regular Season,Week 6,,,,,,,,,Tuesday,12,December,0,0,18,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,12.992254692057308
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Minnesota/Purdue,Minnesota,Purdue,2025-12-10,7PM,Prime,BTN,396000,big_data,315000.0,396000.0,Regular Season,Week 6,,,,,,,,,Wednesday,12,December,0,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,12.889169490236618
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Penn State/Indiana,Penn State,Indiana,2025-12-09,8:30PM,Prime,FS1,270000,big_data,238000.0,270000.0,Regular Season,Week 6,,,,,,,,,Tuesday,12,December,0,0,0,0,0,22,0,1,0,1,0,0,0,0,0,0,0,0,12.506177237980511
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,USC/San Diego,USC,San Diego,2025-12-09,9PM,Prime,ESPN2,135000,big_data,91000.0,135000.0,Regular Season,Week 6,,,,,,,,,Tuesday,12,December,0,0,24,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11.813030057420567
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Ohio State/North Carolina,Ohio State,North Carolina,2025-12-20,3PM,Mid,CBS,1500000,big_data,,1500000.0,Regular Season,Week 7,,,,,,,,,Saturday,12,December,1,0,21,0,1,12,0,1,0,2,0,0,0,0,0,0,0,0,14.22097566607244
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Louisville/Tennessee,Louisville,Tennessee,2025-12-16,7PM,Prime,ESPN,1154000,big_data,,1154000.0,Regular Season,Week 7,,,,,,,,,Tuesday,12,December,0,0,11,0,1,20,0,1,0,2,0,0,0,0,0,0,0,0,13.958744726050181
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,St. John's/Kentucky,St. John's,Kentucky,2025-12-20,12:30PM,Early,CBS,1050000,big_data,,1050000.0,Regular Season,Week 7,,,,,,,,,Saturday,12,December,1,0,22,0,1,18,0,1,0,2,0,0,0,0,0,0,0,0,13.864300722133706
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Arkansas/Houston,Arkansas,Houston,2025-12-20,5:30PM,Mid,CBS,1040000,big_data,,1040000.0,Regular Season,Week 7,,,,,,,,,Saturday,12,December,1,0,14,0,1,8,1,0,1,1,0,0,0,0,0,0,0,0,13.854731271117556
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Texas Tech/Duke,Texas Tech,Duke,2025-12-20,8PM,Prime,ESPN,806000,big_data,,806000.0,Regular Season,Week 7,,,,,,,,,Saturday,12,December,1,0,19,0,1,3,1,0,1,1,0,0,0,0,0,0,0,0,13.599839021488766
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Villanova/Wisconsin,Villanova,Wisconsin,2025-12-20,8PM,Prime,FOX,700000,big_data,,700000.0,Regular Season,Week 7,,,,,,,,,Saturday,12,December,1,0,18,0,1,23,0,1,0,2,0,0,0,0,0,0,0,0,13.458835614025542
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Maryland/Virginia,Maryland,Virginia,2025-12-20,6PM,Mid,ESPN,461000,big_data,,461000.0,Regular Season,Week 7,,,,,,,,,Saturday,12,December,1,0,11,0,1,23,0,1,0,2,0,0,0,0,0,0,0,0,13.041153321978786
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Vanderbilt/Memphis,Vanderbilt,Memphis,2025-12-17,7PM,Prime,ESPN2,436000,big_data,,436000.0,Regular Season,Week 7,,,,,,,,,Wednesday,12,December,0,0,13,0,1,16,0,1,0,2,0,0,0,0,0,0,0,0,12.985397522331171
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Towson/Kansas,Towson,Kansas,2025-12-16,9PM,Prime,ESPN2,277000,big_data,,277000.0,Regular Season,Week 7,,,,,,,,,Tuesday,12,December,0,0,0,0,0,17,0,1,0,1,0,0,0,0,0,0,0,0,12.531772785169476
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,South Carolina/Clemson,South Carolina,Clemson,2025-12-16,7PM,Prime,ESPN2,211000,big_data,,211000.0,Regular Season,Week 7,,,,,,,,,Tuesday,12,December,0,0,16,0,1,12,0,1,0,2,0,0,0,0,0,0,0,0,12.259613412458204
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,North Dakota/Nebraska,North Dakota,Nebraska,2025-12-21,8PM,Prime,BTN,185000,big_data,,185000.0,Regular Season,Week 7,,,,,,,,,Sunday,12,December,1,0,0,0,0,15,0,1,0,1,0,0,0,0,0,0,0,0,12.128111104060462
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Georgetown/Marquette,Georgetown,Marquette,2025-12-17,8:30PM,Prime,FS1,182000,big_data,,182000.0,Regular Season,Week 7,,,,,,,,,Wednesday,12,December,0,0,0,0,0,25,0,1,0,1,0,0,0,0,0,0,0,0,12.111761966058932
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Creighton/Xavier,Creighton,Xavier,2025-12-17,6:30PM,Mid,FS1,161000,big_data,,161000.0,Regular Season,Week 7,,,,,,,,,Wednesday,12,December,0,0,23,0,1,22,0,1,0,2,0,0,0,0,0,0,0,0,11.9891596439666
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Seton Hall/Providence,Seton Hall,Providence,2025-12-19,6:30PM,Mid,FS1,152000,big_data,,152000.0,Regular Season,Week 7,,,,,,,,,Friday,12,December,0,0,0,0,0,23,0,1,0,1,0,0,0,0,0,0,0,0,11.931635799828413
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Xavier/Georgetown,Xavier,Georgetown,2025-12-20,8:30PM,Prime,FS1,58000,big_data,,58000.0,Regular Season,Week 7,,,,,,,,,Saturday,12,December,1,0,22,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10.968198289528557
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,UTSA/USC,UTSA,USC,2025-12-17,9PM,Prime,BTN,41000,big_data,,41000.0,Regular Season,Week 7,,,,,,,,,Wednesday,12,December,0,0,0,0,0,24,0,1,0,1,0,0,0,0,0,0,0,0,10.621327345686446
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Missouri/Illinois,Missouri,Illinois,2025-12-22,8PM,Prime,FS1,346000,big_data,,346000.0,Regular Season,Week 8,,,,,,,,,Monday,12,December,0,0,23,0,1,20,0,1,0,2,0,0,0,0,0,0,0,0,12.75419405403986
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Siena/Indiana,Siena,Indiana,2025-12-22,6PM,Mid,BTN,140000,big_data,,140000.0,Regular Season,Week 8,,,,,,,,,Monday,12,December,0,0,0,0,0,22,0,1,0,1,0,0,0,0,0,0,0,0,11.84939770159144
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Kentucky/Alabama,Kentucky,Alabama,2026-01-03,12PM,Early,ESPN,1492000,big_data,1251000.0,1492000.0,Regular Season,Week 9,,,,,,,,,Saturday,1,January,1,0,18,0,1,14,0,1,0,2,0,0,0,0,0,0,0,0,14.215628059745843
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Duke/Florida State,Duke,Florida State,2026-01-03,3:45PM,Mid,CBS,1243000,big_data,,1243000.0,Regular Season,Week 9,,,,,,,,,Saturday,1,January,1,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.033038370492848
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,BYU/Kansas State,BYU,Kansas State,2026-01-03,1:30PM,Early,CBS,1140000,big_data,,1140000.0,Regular Season,Week 9,,,,,,,,,Saturday,1,January,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.946538820370678
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Purdue/Wisconsin,Purdue,Wisconsin,2026-01-03,8PM,Prime,FOX,625000,big_data,,625000.0,Regular Season,Week 9,,,,,,,,,Saturday,1,January,1,0,5,1,0,23,0,1,1,1,0,0,0,0,0,0,0,0,13.345506928718539
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Florida State/North Carolina,Florida State,North Carolina,2025-12-30,7PM,Prime,ESPN2,624000,big_data,531000.0,624000.0,Regular Season,Week 9,,,,,,,,,Tuesday,12,December,0,0,0,0,0,12,0,1,0,1,0,0,0,0,0,0,0,0,13.343905647351566
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,North Carolina/SMU,North Carolina,SMU,2026-01-03,2:15PM,Early,CW,602000,big_data,,602000.0,Regular Season,Week 9,,,,,,,,,Saturday,1,January,1,0,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13.308012724290958
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,West Virginia/Iowa State,West Virginia,Iowa State,2026-01-02,9PM,Prime,ESPN2,404000,big_data,376000.0,404000.0,Regular Season,Week 9,,,,,,,,,Friday,1,January,0,0,23,0,1,3,1,0,1,1,0,0,0,0,0,0,0,0,12.909170156943286
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Clemson/Pitt,Clemson,Pitt,2026-01-03,12PM,Early,CW,259000,big_data,,259000.0,Regular Season,Week 9,,,,,,,,,Saturday,1,January,1,0,12,0,1,18,0,1,0,2,0,0,0,0,0,0,0,0,12.464583340681674
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Illinois/Penn State,Illinois,Penn State,2026-01-03,7PM,Prime,BTN,239000,big_data,232000.0,239000.0,Regular Season,Week 9,,,,,,,,,Saturday,1,January,1,0,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12.384218830913648
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Notre Dame/Stanford,Notre Dame,Stanford,2025-12-30,9PM,Prime,ESPN2,211000,big_data,180000.0,211000.0,Regular Season,Week 9,,,,,,,,,Tuesday,12,December,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.259613412458204
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,New Hampshire/Nebraska,New Hampshire,Nebraska,2025-12-30,9PM,Prime,BTN,197000,big_data,181000.0,197000.0,Regular Season,Week 9,,,,,,,,,Tuesday,12,December,0,0,0,0,0,13,0,1,0,1,0,0,0,0,0,0,0,0,12.190959007720126
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Washington/Indiana,Washington,Indiana,2026-01-04,8PM,Prime,BTN,179000,big_data,172000.0,179000.0,Regular Season,Week 9,,,,,,,,,Sunday,1,January,1,0,0,0,0,22,0,1,0,1,0,0,0,0,0,0,0,0,12.095141084822892
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,St. John's/Georgetown,St. John's,Georgetown,2025-12-31,8PM,Prime,FS1,141000,big_data,107000.0,141000.0,Regular Season,Week 9,,,,,,,,,Wednesday,12,December,0,0,22,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11.856515169360305
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Butler/Creighton,Butler,Creighton,2025-12-30,9PM,Prime,FS1,136000,big_data,108000.0,136000.0,Regular Season,Week 9,,,,,,,,,Tuesday,12,December,0,0,0,0,0,23,0,1,0,1,0,0,0,0,0,0,0,0,11.820410164718188
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Seton Hall/Marquette,Seton Hall,Marquette,2025-12-30,7PM,Prime,FS1,131000,big_data,121000.0,131000.0,Regular Season,Week 9,,,,,,,,,Tuesday,12,December,0,0,0,0,0,25,0,1,0,1,0,0,0,0,0,0,0,0,11.782952602183288
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Milwaukee/Wisconsin,Milwaukee,Wisconsin,2025-12-30,7PM,Prime,BTN,131000,big_data,112000.0,131000.0,Regular Season,Week 9,,,,,,,,,Tuesday,12,December,0,0,0,0,0,23,0,1,0,1,0,0,0,0,0,0,0,0,11.782952602183288
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,DePaul/Villanova,DePaul,Villanova,2025-12-31,6PM,Mid,FS1,111000,big_data,98000.0,111000.0,Regular Season,Week 9,,,,,,,,,Wednesday,12,December,0,0,0,0,0,18,0,1,0,1,0,0,0,0,0,0,0,0,11.617285480294472
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Maryland/UCLA,Maryland,UCLA,2026-01-10,8PM,Prime,FOX,2856000,big_data,,2856000.0,Regular Season,Week 10,,,,,,,,,Saturday,1,January,1,0,11,0,1,25,0,1,0,2,0,0,0,0,0,0,0,0,14.864932602441613
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Wisconsin/Michigan,Wisconsin,Michigan,2026-01-10,1PM,Early,CBS,2016000,big_data,,2016000.0,Regular Season,Week 10,,,,,,,,,Saturday,1,January,1,0,23,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,14.516625908173395
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Duke/Louisville,Duke,Louisville,2026-01-06,7PM,Prime,ESPN,1397000,big_data,1197000.0,1397000.0,Regular Season,Week 10,,,,,,,,,Tuesday,1,January,0,0,6,1,0,20,0,1,1,1,0,0,0,0,0,0,0,0,14.149837638239099
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,SMU/Duke,SMU,Duke,2026-01-10,2PM,Early,ESPN,1307000,big_data,1150000.0,1307000.0,Regular Season,Week 10,,,,,,,,,Saturday,1,January,1,0,24,0,1,6,1,0,1,1,0,0,0,0,0,0,0,0,14.083244992606359
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Tennessee/Florida,Tennessee,Florida,2026-01-10,12PM,Early,ESPN,1221000,big_data,1092000.0,1221000.0,Regular Season,Week 10,,,,,,,,,Saturday,1,January,1,0,21,0,1,22,0,1,0,2,0,0,0,0,0,0,0,0,14.015180753092842
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Kansas/West Virginia,Kansas,West Virginia,2026-01-10,12PM,Early,FOX,1012000,big_data,,1012000.0,Regular Season,Week 10,,,,,,,,,Saturday,1,January,1,0,22,0,1,23,0,1,0,2,0,0,0,0,0,0,0,0,13.827439128829548
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,TCU/Kansas,TCU,Kansas,2026-01-06,9PM,Prime,ESPN,950000,big_data,821000.0,950000.0,Regular Season,Week 10,,,,,,,,,Tuesday,1,January,0,0,25,0,1,22,0,1,0,2,0,0,0,0,0,0,0,0,13.764217263576723
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Illinois/Iowa,Illinois,Iowa,2026-01-11,12PM,Early,FOX,895000,big_data,,895000.0,Regular Season,Week 10,,,,,,,,,Sunday,1,January,1,0,16,0,1,19,0,1,0,2,0,0,0,0,0,0,0,0,13.704578997256993
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Texas/Alabama,Texas,Alabama,2026-01-10,8PM,Prime,ESPN,678000,big_data,566000.0,678000.0,Regular Season,Week 10,,,,,,,,,Saturday,1,January,1,0,19,0,1,13,0,1,0,2,0,0,0,0,0,0,0,0,13.426902566922532
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Nebraska/Ohio State,Nebraska,Ohio State,2026-01-05,6:30PM,Mid,FS1,646000,big_data,559000.0,646000.0,Regular Season,Week 10,,,,,,,,,Monday,1,January,0,0,10,1,0,21,0,1,1,1,0,0,0,0,0,0,0,0,13.37855478276474
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Missouri/Kentucky,Missouri,Kentucky,2026-01-07,7PM,Prime,ESPN2,633000,big_data,638000.0,633000.0,Regular Season,Week 10,,,,,,,,,Wednesday,1,January,0,0,23,0,1,18,0,1,0,2,0,0,0,0,0,0,0,0,13.358225701126313
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,USC/Michigan State,USC,Michigan State,2026-01-05,8:30PM,Prime,FS1,627000,big_data,472000.0,627000.0,Regular Season,Week 10,,,,,,,,,Monday,1,January,0,0,24,0,1,12,0,1,0,2,0,0,0,0,0,0,0,0,13.348701819615057
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Arkansas/Auburn,Arkansas,Auburn,2026-01-10,6PM,Mid,ESPN,621000,big_data,433000.0,621000.0,Regular Season,Week 10,,,,,,,,,Saturday,1,January,1,0,15,0,1,21,0,1,0,2,0,0,0,0,0,0,0,0,13.339086360915616
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Alabama/Vanderbilt,Alabama,Vanderbilt,2026-01-07,9PM,Prime,ESPN2,619000,big_data,561000.0,619000.0,Regular Season,Week 10,,,,,,,,,Wednesday,1,January,0,0,13,0,1,11,0,1,0,2,0,0,0,0,0,0,0,0,13.335860551666734
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Michigan/Penn State,Michigan,Penn State,2026-01-06,7PM,Prime,FS1,431000,big_data,361000.0,431000.0,Regular Season,Week 10,,,,,,,,,Tuesday,1,January,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.973863369085885
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Texas Tech/Houston,Texas Tech,Houston,2026-01-06,9PM,Prime,FS1,364000,big_data,296000.0,364000.0,Regular Season,Week 10,,,,,,,,,Tuesday,1,January,0,0,14,0,1,7,1,0,1,1,0,0,0,0,0,0,0,0,12.804909146618877
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Northwestern/Michigan State,Northwestern,Michigan State,2026-01-08,6:30PM,Mid,BTN,340000,big_data,260000.0,340000.0,Regular Season,Week 10,,,,,,,,,Thursday,1,January,0,0,25,0,1,12,0,1,0,2,0,0,0,0,0,0,0,0,12.736700896592344
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Texas/Tennessee,Texas,Tennessee,2026-01-06,9PM,Prime,ESPN2,323000,big_data,256000.0,323000.0,Regular Season,Week 10,,,,,,,,,Tuesday,1,January,0,0,19,0,1,21,0,1,0,2,0,0,0,0,0,0,0,0,12.685407602204794
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Indiana/Maryland,Indiana,Maryland,2026-01-07,6:30PM,Mid,BTN,316000,big_data,261000.0,316000.0,Regular Season,Week 10,,,,,,,,,Wednesday,1,January,0,0,22,0,1,11,0,1,0,2,0,0,0,0,0,0,0,0,12.66349749256905
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Iowa/Minnesota,Iowa,Minnesota,2026-01-06,8PM,Prime,BTN,308000,big_data,371000.0,308000.0,Regular Season,Week 10,,,,,,,,,Tuesday,1,January,0,0,19,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12.637855061955712
TV Media Blog 2025-26 Datawrapper,https://tvmediablog.substack.com/api/v1/posts/2025-26-college-basketball-viewership,2025-26,basketball,men,Washington/Purdue,Washington,Purdue,2026-01-07,8:30PM,Prime,BTN,238000,big_data,191000.0,238000.0,Regular Season,Week 10,,,,,,,,,Wednesday,1,January,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,12.380025952653611
